Execution_Tracker_Total_Revenue__c	Execution_Tracker_upfront_Comm_Amount__c	LastModifiedDate	CreatedById	Actual_Product_Name__c	Execution_Tracker_Amount__c	Type__c	Execution_Tracker_Trial_Comm_Amount__c	Revenue_Difference__c	Name	CreatedDate	Approve_Action_Plan__c	Action_Plan_Trial_Comm_Amount__c	Action_Plan_Amount__c	IsDeleted	Actual_Commission__c	SystemModstamp	CurrencyIsoCode	Product__c	Remark__c	Execution_Tracker__c	Action_Plan_Upfront_Comm_Amount__c	Commission__c	ET_Remark__c	Execution_Tracker_Actual_Product__c	Id	Action_Amount_Revenue__c	LastModifiedById	Entity__c
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	2796.5	RPP-05633	2013-06-26T06:23:52.000Z	a31200000001IrfAAE	994.5	1700	false		2013-06-26T06:23:52.000Z	INR	a342000000005RfAAI			102	a3J2000000001Q3EAI			a3L2000000009TMEAY	2796.5	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	327.2	RPP-05650	2013-06-26T06:23:52.000Z	a31200000001IrsAAE	109.2	200	false		2013-06-26T06:23:52.000Z	INR	a342000000005RoAAI			18	a3J2000000001QDEAY			a3L2000000009TdEAI	327.2	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	214.4	RPP-05662	2013-06-26T06:23:52.000Z	a31200000001IroAAE	0	200	false		2013-06-26T06:23:52.000Z	INR	a342000000005RpAAI			14.4	a3J2000000001QFEAY			a3L2000000009TpEAI	214.4	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	8959.6	RPP-05673	2013-06-26T06:23:52.000Z	a31200000001IrwAAE	3447.6	5200	false		2013-06-26T06:23:52.000Z	INR	a342000000005QQAAY			312	a3J2000000001OlEAI			a3L2000000009U0EAI	8959.6	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	7500	RPP-05697	2013-06-26T06:23:52.000Z	a31200000001IrOAAU	0	7500	false		2013-06-26T06:23:52.000Z	INR		Product Detail is not Found		0				a3L2000000009UOEAY	7500	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	2787.2	RPP-05698	2013-06-26T06:23:52.000Z	a31200000001Is0AAE	0	2600	false		2013-06-26T06:23:52.000Z	INR	a342000000005RpAAI			187.2	a3J2000000001QFEAY			a3L2000000009UPEAY	2787.2	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	2265	RPP-05705	2013-06-26T06:23:52.000Z	a31200000001IrXAAU	585	1500	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q7AAI			180	a3J2000000001OSEAY			a3L2000000009UWEAY	2265	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	344.6	RPP-05730	2013-06-26T06:23:52.000Z	a31200000001IrkAAE	132.6	200	false		2013-06-26T06:23:52.000Z	INR	a342000000005QQAAY			12	a3J2000000001OlEAI			a3L2000000009UvEAI	344.6	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	453	RPP-05735	2013-06-26T06:23:52.000Z	a31200000001IrjAAE	117	300	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q7AAI			36	a3J2000000001OSEAY			a3L2000000009V0EAI	453	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	2781.2	RPP-05759	2013-06-26T06:23:52.000Z	a31200000001IrgAAE	928.2	1700	false		2013-06-26T06:23:52.000Z	INR	a342000000005RoAAI			153	a3J2000000001QDEAY			a3L2000000009VOEAY	2781.2	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	4664	RPP-05773	2013-06-26T06:23:52.000Z	a31200000001IrQAAU	0	4400	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q6AAI			264	a3J2000000001OREAY			a3L2000000009VcEAI	4664	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	329	RPP-05806	2013-06-26T06:24:21.000Z	a31200000001IrrAAE	117	200	false		2013-06-26T06:24:21.000Z	INR	a342000000005RfAAI			12	a3J2000000001Q3EAI			a3L2000000009W9EAI	329	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	1145.2	RPP-05808	2013-06-26T06:24:21.000Z	a31200000001IraAAE	382.2	700	false		2013-06-26T06:24:21.000Z	INR	a342000000005RoAAI			63	a3J2000000001QDEAY			a3L2000000009WBEAY	1145.2	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	1822.4	RPP-05819	2013-06-26T06:24:21.000Z	a31200000001IriAAE	0	1700	false		2013-06-26T06:24:21.000Z	INR	a342000000005RpAAI			122.4	a3J2000000001QFEAY			a3L2000000009WMEAY	1822.4	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	3696	RPP-05821	2013-06-26T06:24:21.000Z	a31200000001IrbAAE	936	2400	false		2013-06-26T06:24:21.000Z	INR	a342000000005Q0AAI			360	a3J2000000001OLEAY			a3L2000000009WOEAY	3696	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	6030.5	RPP-05838	2013-06-26T06:24:21.000Z	a31200000001IreAAE	2320.5	3500	false		2013-06-26T06:24:21.000Z	INR	a342000000005QQAAY			210	a3J2000000001OlEAI			a3L2000000009WfEAI	6030.5	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	2584.5	RPP-05843	2013-06-26T06:24:21.000Z	a31200000001IrYAAU	994.5	1500	false		2013-06-26T06:24:21.000Z	INR	a342000000005QQAAY			90	a3J2000000001OlEAI			a3L2000000009WkEAI	2584.5	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	689.2	RPP-05856	2013-06-26T06:24:21.000Z	a31200000001IrqAAE	265.2	400	false		2013-06-26T06:24:21.000Z	INR	a342000000005QQAAY			24	a3J2000000001OlEAI			a3L2000000009WxEAI	689.2	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	770	RPP-05861	2013-06-26T06:24:21.000Z	a31200000001IrnAAE	195	500	false		2013-06-26T06:24:21.000Z	INR	a342000000005Q0AAI			75	a3J2000000001OLEAY			a3L2000000009X2EAI	770	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	12012	RPP-05868	2013-06-26T06:24:21.000Z	a31200000001IrzAAE	3042	7800	false		2013-06-26T06:24:21.000Z	INR	a342000000005Q0AAI			1170	a3J2000000001OLEAY			a3L2000000009X9EAI	12012	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	4522.5	RPP-05885	2013-06-26T06:24:21.000Z	a31200000001IrMAAU	1579.5	2700	false		2013-06-26T06:24:21.000Z	INR	a342000000005RUAAY			243	a3J2000000001PsEAI			a3L2000000009XQEAY	4522.5	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	2601.6	RPP-05892	2013-06-26T06:24:21.000Z	a31200000001IrPAAU	0	2400	false		2013-06-26T06:24:21.000Z	INR	a342000000005RtAAI			201.6	a3J2000000001QJEAY			a3L2000000009XXEAY	2601.6	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	10302.5	RPP-05757	2013-06-26T06:23:52.000Z	a31200000001V9JAAU	3802.5	6500	false		2013-06-26T06:23:52.000Z	INR	a342000000005R4AAI			0	a3J2000000001PQEAY			a3L2000000009VMEAY	10302.5	00520000001MO8DAAW	0012000000kmlYkAAI
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	9325.2	RPP-05624	2013-06-26T06:23:52.000Z	a31200000001AHOAA2	3112.2	5700	false		2013-06-26T06:23:52.000Z	INR	a342000000005RoAAI			513	a3J2000000001QDEAY			a3L2000000009TDEAY	9325.2	00520000001MO8DAAW	0012000000kn1MTAAY
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1060	RPP-05645	2013-06-26T06:23:52.000Z	a31200000001AHFAA2	0	1000	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q6AAI			60	a3J2000000001OREAY			a3L2000000009TYEAY	1060	00520000001MO8DAAW	0012000000kn1MTAAY
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	650.4	RPP-05688	2013-06-26T06:23:52.000Z	a31200000001AHGAA2	0	600	false		2013-06-26T06:23:52.000Z	INR	a342000000005RtAAI			50.4	a3J2000000001QJEAY			a3L2000000009UFEAY	650.4	00520000001MO8DAAW	0012000000kn1MTAAY
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	16940	RPP-05714	2013-06-26T06:23:52.000Z	a31200000001AHPAA2	4290	11000	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q0AAI			1650	a3J2000000001OLEAY			a3L2000000009UfEAI	16940	00520000001MO8DAAW	0012000000kn1MTAAY
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	9821.1	RPP-05733	2013-06-26T06:23:52.000Z	a31200000001AHJAA2	3779.1	5700	false		2013-06-26T06:23:52.000Z	INR	a342000000005QQAAY			342	a3J2000000001OlEAI			a3L2000000009UyEAI	9821.1	00520000001MO8DAAW	0012000000kn1MTAAY
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	4935	RPP-05739	2013-06-26T06:23:52.000Z	a31200000001AHNAA2	1755	3000	false		2013-06-26T06:23:52.000Z	INR	a342000000005RfAAI			180	a3J2000000001Q3EAI			a3L2000000009V4EAI	4935	00520000001MO8DAAW	0012000000kn1MTAAY
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1963.2	RPP-05751	2013-06-26T06:23:52.000Z	a31200000001AHWAA2	655.2	1200	false		2013-06-26T06:23:52.000Z	INR	a342000000005RoAAI			108	a3J2000000001QDEAY			a3L2000000009VGEAY	1963.2	00520000001MO8DAAW	0012000000kn1MTAAY
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	4935	RPP-05829	2013-06-26T06:24:21.000Z	a31200000001AHSAA2	1755	3000	false		2013-06-26T06:24:21.000Z	INR	a342000000005RIAAY			180	a3J2000000001PgEAI			a3L2000000009WWEAY	4935	00520000001MO8DAAW	0012000000kn1MTAAY
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	1974	RPP-05831	2013-06-26T06:24:21.000Z	a31200000001AHVAA2	702	1200	false		2013-06-26T06:24:21.000Z	INR	a342000000005RfAAI			72	a3J2000000001Q3EAI			a3L2000000009WYEAY	1974	00520000001MO8DAAW	0012000000kn1MTAAY
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	4135.2	RPP-05846	2013-06-26T06:24:21.000Z	a31200000001AHUAA2	1591.2	2400	false		2013-06-26T06:24:21.000Z	INR	a342000000005QQAAY			144	a3J2000000001OlEAI			a3L2000000009WnEAI	4135.2	00520000001MO8DAAW	0012000000kn1MTAAY
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1.51	RPP-05644	2013-06-26T06:23:52.000Z	a31200000000RQ9AAM	0.39	1	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q7AAI			0.12	a3J2000000001OSEAY			a3L2000000009TXEAY	1.51	00520000001MO8DAAW	0012000000knBS4AAM
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1500	RPP-05664	2013-06-26T06:23:52.000Z	a31200000000RPyAAM	0	1500	false		2013-06-26T06:23:52.000Z	INR		Product Detail is not Found		0				a3L2000000009TrEAI	1500	00520000001MO8DAAW	0012000000knBS4AAM
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1.51	RPP-05690	2013-06-26T06:23:52.000Z	a31200000000RPpAAM	0.39	1	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q5AAI			0.12	a3J2000000001OQEAY			a3L2000000009UHEAY	1.51	00520000001MO8DAAW	0012000000knBS4AAM
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	5428.5	RPP-05699	2013-06-26T06:23:52.000Z	a31200000000RPtAAM	1930.5	3300	false		2013-06-26T06:23:52.000Z	INR	a342000000005RIAAY			198	a3J2000000001PgEAI			a3L2000000009UQEAY	5428.5	00520000001MO8DAAW	0012000000knBS4AAM
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1.51	RPP-05724	2013-06-26T06:23:52.000Z	a31200000000RQ0AAM	0.39	1	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q7AAI			0.12	a3J2000000001OSEAY			a3L2000000009UpEAI	1.51	00520000001MO8DAAW	0012000000knBS4AAM
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	3290	RPP-05725	2013-06-26T06:23:52.000Z	a31200000000RQ6AAM	1170	2000	false		2013-06-26T06:23:52.000Z	INR	a342000000005RfAAI			120	a3J2000000001Q3EAI			a3L2000000009UqEAI	3290	00520000001MO8DAAW	0012000000knBS4AAM
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	6200	RPP-05741	2013-06-26T06:23:52.000Z	a31200000000RQBAA2	0	6200	false		2013-06-26T06:23:52.000Z	INR		Product Detail is not Found		0				a3L2000000009V6EAI	6200	00520000001MO8DAAW	0012000000knBS4AAM
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1.51	RPP-05753	2013-06-26T06:23:52.000Z	a31200000000RPuAAM	0.39	1	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q7AAI			0.12	a3J2000000001OSEAY			a3L2000000009VIEAY	1.51	00520000001MO8DAAW	0012000000knBS4AAM
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	2144	RPP-05768	2013-06-26T06:23:52.000Z	a31200000000RPxAAM	0	2000	false		2013-06-26T06:23:52.000Z	INR	a342000000005RpAAI			144	a3J2000000001QFEAY			a3L2000000009VXEAY	2144	00520000001MO8DAAW	0012000000knBS4AAM
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	2961	RPP-05801	2013-06-26T06:23:52.000Z	a31200000000RPoAAM	1053	1800	false		2013-06-26T06:23:52.000Z	INR	a342000000005RfAAI			108	a3J2000000001Q3EAI			a3L2000000009W4EAI	2961	00520000001MO8DAAW	0012000000knBS4AAM
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	6580	RPP-05811	2013-06-26T06:24:21.000Z	a31200000000RQ8AAM	2340	4000	false		2013-06-26T06:24:21.000Z	INR	a342000000005RIAAY			240	a3J2000000001PgEAI			a3L2000000009WEEAY	6580	00520000001MO8DAAW	0012000000knBS4AAM
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	5685.9	RPP-05855	2013-06-26T06:24:21.000Z	a31200000000RPsAAM	2187.9	3300	false		2013-06-26T06:24:21.000Z	INR	a342000000005QQAAY			198	a3J2000000001OlEAI			a3L2000000009WwEAI	5685.9	00520000001MO8DAAW	0012000000knBS4AAM
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	5000	RPP-05869	2013-06-26T06:24:21.000Z	a31200000000RPvAAM	0	5000	false		2013-06-26T06:24:21.000Z	INR		Product Detail is not Found		0				a3L2000000009XAEAY	5000	00520000001MO8DAAW	0012000000knBS4AAM
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	8615	RPP-05654	2013-06-26T06:23:52.000Z	a31200000000Z0sAAE	3315	5000	false		2013-06-26T06:23:52.000Z	INR	a342000000005QTAAY			300	a3J2000000001OoEAI			a3L2000000009ThEAI	8615	00520000001MO8DAAW	0012000000knWjaAAE
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	10338	RPP-05692	2013-06-26T06:23:52.000Z	a31200000000Z0tAAE	3978	6000	false		2013-06-26T06:23:52.000Z	INR	a342000000005QXAAY			360	a3J2000000001OsEAI			a3L2000000009UJEAY	10338	00520000001MO8DAAW	0012000000knWjaAAE
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	2247	RPP-05693	2013-06-26T06:23:52.000Z	a31200000000Z0lAAE	585	1500	false		2013-06-26T06:23:52.000Z	INR	a342000000005RsAAI			162	a3J2000000001QIEAY			a3L2000000009UKEAY	2247	00520000001MO8DAAW	0012000000knWjaAAE
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	2310	RPP-05765	2013-06-26T06:23:52.000Z	a31200000000Z0nAAE	585	1500	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q0AAI			225	a3J2000000001OLEAY			a3L2000000009VUEAY	2310	00520000001MO8DAAW	0012000000knWjaAAE
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	530	RPP-05791	2013-06-26T06:23:52.000Z	a31200000000Z0oAAE	0	500	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q6AAI			30	a3J2000000001OREAY			a3L2000000009VuEAI	530	00520000001MO8DAAW	0012000000knWjaAAE
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	9060	RPP-05851	2013-06-26T06:24:21.000Z	a31200000000Z0rAAE	2340	6000	false		2013-06-26T06:24:21.000Z	INR	a342000000005Q7AAI			720	a3J2000000001OSEAY			a3L2000000009WsEAI	9060	00520000001MO8DAAW	0012000000knWjaAAE
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1645	RPP-05653	2013-06-26T06:23:52.000Z	a31200000000XPvAAM	585	1000	false		2013-06-26T06:23:52.000Z	INR	a342000000005RfAAI			60	a3J2000000001Q3EAI			a3L2000000009TgEAI	1645	00520000001MO8DAAW	0012000000mgkfjAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1675	RPP-05657	2013-06-26T06:23:52.000Z	a31200000000XPsAAM	585	1000	false		2013-06-26T06:23:52.000Z	INR	a342000000005RUAAY			90	a3J2000000001PsEAI			a3L2000000009TkEAI	1675	00520000001MO8DAAW	0012000000mgkfjAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1723	RPP-05660	2013-06-26T06:23:52.000Z	a31200000000XPwAAM	663	1000	false		2013-06-26T06:23:52.000Z	INR	a342000000005QQAAY			60	a3J2000000001OlEAI			a3L2000000009TnEAI	1723	00520000001MO8DAAW	0012000000mgkfjAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	4000	RPP-05667	2013-06-26T06:23:52.000Z	a31200000000XQ0AAM	0	4000	false		2013-06-26T06:23:52.000Z	INR		Product Detail is not Found		0				a3L2000000009TuEAI	4000	00520000001MO8DAAW	0012000000mgkfjAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	8877.5	RPP-05696	2013-06-26T06:23:52.000Z	a31200000000XQ3AAM	3100.5	5300	false		2013-06-26T06:23:52.000Z	INR	a342000000005RUAAY			477	a3J2000000001PsEAI			a3L2000000009UNEAY	8877.5	00520000001MO8DAAW	0012000000mgkfjAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	2010	RPP-05731	2013-06-26T06:23:52.000Z	a31200000000XPxAAM	702	1200	false		2013-06-26T06:23:52.000Z	INR	a342000000005RUAAY			108	a3J2000000001PsEAI			a3L2000000009UwEAI	2010	00520000001MO8DAAW	0012000000mgkfjAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	6892	RPP-05790	2013-06-26T06:23:52.000Z	a31200000000XQ2AAM	2652	4000	false		2013-06-26T06:23:52.000Z	INR	a342000000005QQAAY			240	a3J2000000001OlEAI			a3L2000000009VtEAI	6892	00520000001MO8DAAW	0012000000mgkfjAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1316	RPP-05794	2013-06-26T06:23:52.000Z	a31200000000XPqAAM	468	800	false		2013-06-26T06:23:52.000Z	INR	a342000000005RfAAI			48	a3J2000000001Q3EAI			a3L2000000009VxEAI	1316	00520000001MO8DAAW	0012000000mgkfjAAA
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	1060	RPP-05867	2013-06-26T06:24:21.000Z	a31200000000XPzAAM	0	1000	false		2013-06-26T06:24:21.000Z	INR	a342000000005Q6AAI			60	a3J2000000001OREAY			a3L2000000009X8EAI	1060	00520000001MO8DAAW	0012000000mgkfjAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	5695	RPP-05655	2013-06-26T06:23:52.000Z	a31200000000eH1AAI	1989	3400	false		2013-06-26T06:23:52.000Z	INR	a342000000005RUAAY			306	a3J2000000001PsEAI			a3L2000000009TiEAI	5695	00520000001MO8DAAW	0012000000mgN2kAAE
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	35938	RPP-05669	2013-06-26T06:23:52.000Z	a31200000000eGyAAI	9282	23800	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q7AAI			2856	a3J2000000001OSEAY			a3L2000000009TwEAI	35938	00520000001MO8DAAW	0012000000mgN2kAAE
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	12061	RPP-05704	2013-06-26T06:23:52.000Z	a31200000000eH4AAI	4641	7000	false		2013-06-26T06:23:52.000Z	INR	a342000000005QQAAY			420	a3J2000000001OlEAI			a3L2000000009UVEAY	12061	00520000001MO8DAAW	0012000000mgN2kAAE
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	5593	RPP-05804	2013-06-26T06:23:52.000Z	a31200000000eH2AAI	1989	3400	false		2013-06-26T06:23:52.000Z	INR	a342000000005RfAAI			204	a3J2000000001Q3EAI			a3L2000000009W7EAI	5593	00520000001MO8DAAW	0012000000mgN2kAAE
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	100768	RPP-05852	2013-06-26T06:24:21.000Z	a31200000000eGxAAI	0	94000	false		2013-06-26T06:24:21.000Z	INR	a342000000005RpAAI			6768	a3J2000000001QFEAY			a3L2000000009WtEAI	100768	00520000001MO8DAAW	0012000000mgN2kAAE
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	6544	RPP-05873	2013-06-26T06:24:21.000Z	a31200000000eH3AAI	2184	4000	false		2013-06-26T06:24:21.000Z	INR	a342000000005RoAAI			360	a3J2000000001QDEAY			a3L2000000009XEEAY	6544	00520000001MO8DAAW	0012000000mgN2kAAE
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	3290	RPP-05668	2013-06-26T06:23:52.000Z	a31200000000QywAAE	1170	2000	false		2013-06-26T06:23:52.000Z	INR	a342000000005RfAAI			120	a3J2000000001Q3EAI			a3L2000000009TvEAI	3290	00520000001MO8DAAW	0012000000mhqEbAAI
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	3962.9	RPP-05686	2013-06-26T06:23:52.000Z	a31200000000QytAAE	1524.9	2300	false		2013-06-26T06:23:52.000Z	INR	a342000000005QQAAY			138	a3J2000000001OlEAI			a3L2000000009UDEAY	3962.9	00520000001MO8DAAW	0012000000mhqEbAAI
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1645	RPP-05760	2013-06-26T06:23:52.000Z	a31200000000QynAAE	585	1000	false		2013-06-26T06:23:52.000Z	INR	a342000000005RfAAI			60	a3J2000000001Q3EAI			a3L2000000009VPEAY	1645	00520000001MO8DAAW	0012000000mhqEbAAI
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1696	RPP-05767	2013-06-26T06:23:52.000Z	a31200000000QyvAAE	0	1600	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q6AAI			96	a3J2000000001OREAY			a3L2000000009VWEAY	1696	00520000001MO8DAAW	0012000000mhqEbAAI
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	848	RPP-05845	2013-06-26T06:24:21.000Z	a31200000000QymAAE	0	800	false		2013-06-26T06:24:21.000Z	INR	a342000000005Q6AAI			48	a3J2000000001OREAY			a3L2000000009WmEAI	848	00520000001MO8DAAW	0012000000mhqEbAAI
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	6300	RPP-05872	2013-06-26T06:24:21.000Z	a31200000000QyrAAE	0	6300	false		2013-06-26T06:24:21.000Z	INR		Product Detail is not Found		0				a3L2000000009XDEAY	6300	00520000001MO8DAAW	0012000000mhqEbAAI
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1206.1	RPP-05606	2013-06-26T06:23:52.000Z	a31200000000b12AAA	464.1	700	false		2013-06-26T06:23:52.000Z	INR	a342000000005QQAAY			42	a3J2000000001OlEAI			a3L2000000009SvEAI	1206.1	00520000001MO8DAAW	0012000000na1EjAAI
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1802	RPP-05614	2013-06-26T06:23:52.000Z	a31200000000b11AAA	0	1700	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q6AAI			102	a3J2000000001OREAY			a3L2000000009T3EAI	1802	00520000001MO8DAAW	0012000000na1EjAAI
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	2944.8	RPP-05621	2013-06-26T06:23:52.000Z	a31200000000b0nAAA	982.8	1800	false		2013-06-26T06:23:52.000Z	INR	a342000000005RoAAI			162	a3J2000000001QDEAY			a3L2000000009TAEAY	2944.8	00520000001MO8DAAW	0012000000na1EjAAI
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	658	RPP-05642	2013-06-26T06:23:52.000Z	a31200000000b1AAAQ	234	400	false		2013-06-26T06:23:52.000Z	INR	a342000000005RfAAI			24	a3J2000000001Q3EAI			a3L2000000009TVEAY	658	00520000001MO8DAAW	0012000000na1EjAAI
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	6375.1	RPP-05647	2013-06-26T06:23:52.000Z	a31200000000b0rAAA	2453.1	3700	false		2013-06-26T06:23:52.000Z	INR	a342000000005QQAAY			222	a3J2000000001OlEAI			a3L2000000009TaEAI	6375.1	00520000001MO8DAAW	0012000000na1EjAAI
